localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Chilecito	Cabañas La Soñada	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 48m²	10	Precio $ 14.250	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Apart La Armonía	Apartamento entero, 1 dormitorio, 1 baño, 56m²	8,3	Precio $ 70.411	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Tiyana Huasi	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 43.168	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Casa Alpina	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños	NA	Precio original $ 212.687. Precio actual $ 170.149.	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Inesita apart	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 50m²	9,0	Precio $ 157.167	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Complejo De Cabañas Estación 2	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 124.624	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Horus Apartamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 67m²	9,3	Precio $ 110.941	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Departamento con dos dormitorios	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 80m²	8,0	Precio $ 138.060	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Casa DaCar	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 150m²	NA	Precio $ 192.791	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Complejo San José	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	5,7	Precio $ 209.556	+ $ 44.007 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Villa Emoción	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 90m²	9,8	Precio $ 332.823	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Chilecito	Departamento Interno	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio original $ 146.689. Precio actual $ 117.351.	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Villa Unión	Alquiler de casa El Oeste	Casa o chalet entero, 2 dormitorios, 1 baño, 450m²	10	Precio $ 128.248	+ $ 12.825 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Villa Unión	Hospedaje del paseo	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	1,0	Precio $ 17.800	+ $ 1.780 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Villa Unión	Hotel Cuesta de Miranda		8,5	Precio $ 396.630	+ $ 83.292 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Villa Unión	Chañares de Banda Florida	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,6	Precio $ 302.711	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Villa Unión	Chañares de Banda Florida	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,8	Precio $ 302.711	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Villa Unión	Casa Quinta	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 130m²	10	Precio $ 295.843	+ $ 29.584 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
Banda Florida	Quinta Privada	Villa entera, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 5.000m²	NA	Precio $ 2.083.683	+ $ 645.942 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-10-1	2023-10-15
San Juan	Pequeña Allegra	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,6	Precio $ 88.753	+ $ 18.638 de impuestos y cargos	14 noches, 2 adultos	San Juan	2023-10-1	2023-10-15
San Juan	Valle de la Luna San Juan	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	6,2	Precio original $ 98.614. Precio actual $ 83.822.	Incluye impuestos y cargos	14 noches, 2 adultos	San Juan	2023-10-1	2023-10-15
