localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
San Juan	Departamento Centro	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	6,9	Precio $ 123.268	+ $ 25.886 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Departamento Cordoba y Urquiza	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina	8,6	Precio $ 251.467	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Abril Dpto Temporario	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,1	Precio $ 136.313	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	DON LUCIO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,6	Precio original $ 188.072. Precio actual $ 169.265.	+ $ 35.546 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Excelente Duplex en Consorcio Privado c/ cochera	Apartamento entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 90m²	8,7	Precio original $ 221.882. Precio actual $ 189.709.	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	pedro de valdivia 219	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	9,9	Precio original $ 152.236. Precio actual $ 147.675.	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Complejo La Carlota	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio original $ 155.318. Precio actual $ 139.786.	+ $ 13.979 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Portal del Aguaribay	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 52m²	9,9	Precio $ 209.556	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	valdivia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	10	Precio $ 128.248	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Villa de Mayo	Casa Nancy Prov San Juan	Casa o chalet entero, 1 dormitorio, 1 baño	10	Precio $ 180.323	+ $ 18.032 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Farga	Apartamento entero, 1 dormitorio, 1 baño, 25m²	NA	Precio $ 209.556	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Rivadavia	La Casa Allub	Casa o chalet entero, 4 dormitorios, 4 baños, 1 cocina, 340m²	9,7	Precio original $ 651.559. Precio actual $ 618.981.	+ $ 61.898 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Villa Krause	Amplio departamento	Apartamento entero, 3 dormitorios, 1 baño	10	Precio $ 80.149	+ $ 8.015 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Villa Krause	Casa Licciardi	Casa o chalet entero, 4 dormitorios, 2 baños, 176m²	NA	Precio $ 273.655	+ $ 27.365 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Ullún	COMPLEJO ULLUM	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 251.467	+ $ 25.147 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Sánchez de Loria	Casa de Luz	Casa o chalet entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 91.898	+ $ 9.190 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Ullún	Cabaña Ullum	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 94.300	+ $ 30.994 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Alto Chacrita	Apartamento entero, 1 dormitorio, 1 baño, 16m²	NA	Precio $ 167.644	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Apart La Martina	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	10	Precio $ 206.622	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Rivadavia	Duplex Ayres del Libertador	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 120m²	10	Precio $ 160.298	+ $ 49.692 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Departamento cómodo en edificio Natania 2	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina	9,0	Precio $ 221.882	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Rivadavia	Malbec San Juan	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	10	Precio $ 136.211	+ $ 13.621 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Departamento confortable y moderno	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 55m²	9,3	Precio $ 139.786	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	TRINIDAD	Apartamento entero, 1 dormitorio, 1 baño, 40m²	8,8	Precio $ 110.941	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Monoambiente PB Segundino Navarro	Apartamento entero, 1 dormitorio, 1 baño, 48m²	NA	Precio $ 113.160	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Departamento Centro	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	6,9	Precio $ 123.268	+ $ 25.886 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Departamento Cordoba y Urquiza	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina	8,6	Precio $ 251.467	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Abril Dpto Temporario	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,1	Precio $ 136.313	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	DON LUCIO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,6	Precio original $ 188.072. Precio actual $ 169.265.	+ $ 35.546 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Excelente Duplex en Consorcio Privado c/ cochera	Apartamento entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 90m²	8,7	Precio original $ 221.882. Precio actual $ 189.709.	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	pedro de valdivia 219	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	9,9	Precio original $ 152.236. Precio actual $ 147.675.	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Complejo La Carlota	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio original $ 155.318. Precio actual $ 139.786.	+ $ 13.979 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Portal del Aguaribay	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 52m²	9,9	Precio $ 209.556	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	valdivia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	10	Precio $ 128.248	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Villa de Mayo	Casa Nancy Prov San Juan	Casa o chalet entero, 1 dormitorio, 1 baño	10	Precio $ 180.323	+ $ 18.032 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Juan	Farga	Apartamento entero, 1 dormitorio, 1 baño, 25m²	NA	Precio $ 209.556	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Rivadavia	La Casa Allub	Casa o chalet entero, 4 dormitorios, 4 baños, 1 cocina, 340m²	9,7	Precio original $ 651.559. Precio actual $ 618.981.	+ $ 61.898 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Villa Krause	Amplio departamento	Apartamento entero, 3 dormitorios, 1 baño	10	Precio $ 80.149	+ $ 8.015 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Villa Krause	Casa Licciardi	Casa o chalet entero, 4 dormitorios, 2 baños, 176m²	NA	Precio $ 273.655	+ $ 27.365 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Ullún	COMPLEJO ULLUM	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 251.467	+ $ 25.147 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Sánchez de Loria	Casa de Luz	Casa o chalet entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 91.898	+ $ 9.190 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Terrazas Vista Verde		8,4	Precio original $ 148.686. Precio actual $ 126.374.	+ $ 12.637 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Resort Yacht Y Golf Club Paraguayo		8,3	Precio $ 309.491	+ $ 30.949 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Casa el lambare	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 3 baños, 250m²	NA	Precio $ 113.160	+ $ 11.316 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Departamentos - Alquileres Asunción	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	9,0	Precio $ 70.879	+ $ 7.088 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	SOCRA Félix Bogado	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 120m²	7,4	Precio $ 123.071	+ $ 12.307 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Departamento entero	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	9,0	Precio $ 73.961	+ $ 7.396 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Pequeño departamento	Apartamento entero, 1 dormitorio, 1 baño, 15m²	NA	Precio $ 61.634	+ $ 6.163 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
San Antonio	POSADA DON CANDIDO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	NA	Precio $ 94.300	+ $ 20.269 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Pieza con aire y baño en asunción centro	Apartamento entero, 1 dormitorio, 1 baño, 90m²	NA	Precio $ 136.211	+ $ 13.621 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	SOCRA Centro	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 26m²	8,0	Precio $ 98.614	+ $ 9.861 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Costera	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	9,7	Precio $ 137.000	+ $ 13.700 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Fortaleza II	Apartamento entero, 1 dormitorio, 1 baño, 80m²	NA	Precio $ 83.822	+ $ 4.191 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Fortaleza II	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	7,0	Precio $ 83.822	+ $ 8.382 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Posada de la Luna	2 camas en habitación compartida	9,2	Precio $ 49.307	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Nomada Hostel	Cama en habitación compartida, 20m², Cama en habitación compartida, 20m²	8,8	Precio $ 52.125	+ $ 5.212 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Nobile Suites Excelsior Asuncion		8,0	Precio original $ 209.855. Precio actual $ 167.884.	+ $ 16.788 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Hotel Amalfi		8,8	Precio $ 123.268	+ $ 12.327 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Amplio departamento recién renovado!!!!	Apartamento entero, 4 dormitorios, 4 baños, 1 cocina	9,5	Precio $ 136.211	+ $ 13.621 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Ross Char Hotel		9,5	Precio $ 151.620	+ $ 15.162 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Premier Hill Suites Hotel		6,9	Precio original $ 135.350. Precio actual $ 87.978.	+ $ 8.798 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Dorada		NA	Precio $ 73.961	+ $ 8.277 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Crowne Plaza Asunción, an IHG Hotel		7,9	Precio $ 133.499	+ $ 13.350 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Golden Room		NA	Precio $ 54.238	+ $ 11.235 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Villa Floreal Hotel Boutique		9,0	Precio original $ 246.536. Precio actual $ 172.575.	+ $ 17.258 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Hotel Cecilia		8,4	Precio $ 137.384	+ $ 938 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Edificio Columbia	Apartamento entero, 2 dormitorios, 2 baños, 100m²	NA	Precio $ 123.268	+ $ 12.327 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Gran Hotel Parana		7,0	Precio $ 103.052	+ $ 10.305 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
Asunción	Hotel Guarani Asuncion		8,4	Precio $ 197.970	+ $ 19.797 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-1-1	2023-1-15
