localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Villa General Belgrano	Candy Apart Hotel		9,0	Precio $ 623.329	+ $ 130.899 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas de la Colina	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 67m²	8,4	Precio $ 316.071	+ $ 66.083 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Der Wandel	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,1	Precio $ 275.151	+ $ 57.782 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Novalis Bed & Breakfast	Suite privada	8,7	Precio $ 210.949	+ $ 44.299 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Los Maderos	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 25m²	9,3	Precio $ 309.545	+ $ 65.004 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Complejo Dos Osos	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,0	Precio $ 435.656	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Los Angeles	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	8,2	Precio $ 277.444	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Harmonisches Tal	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 662.656	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Acogedora casa con Vista al Champaquí	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,0	Precio $ 481.515	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Nuestro hogar	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 133m²	NA	Precio $ 591.064	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Wairoa Haus	Bungalow entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	8,1	Precio $ 355.404	+ $ 74.635 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Loma Azul	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,0	Precio original $ 1.188.653. Precio actual $ 606.213.	+ $ 127.305 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	"""Estar en las Sierras"" Inmejorable Ubicación"	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	NA	Precio $ 414.138	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Portal de la Virgen	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,4	Precio $ 374.206	+ $ 78.583 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Die Lavendel Chalet	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 113m²	10	Precio $ 486.100	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Rancho Grande Hotel		9,2	Precio $ 453.223	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Posada Pfullendorf - Adults Only		8,8	Precio $ 428.777	+ $ 90.043 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	El Alemán	Casa o chalet entero, 3 dormitorios, 2 baños, 1 cocina, 10m²	10	Precio $ 756.666	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	La Casita General Belgrano	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 140m²	NA	Precio $ 738.322	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Mirasoles	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 110m²	8,9	Precio $ 652.338	+ $ 136.991 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Posada Quellen		8,3	Precio $ 343.939	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa del arroyo	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 150m²	9,2	Precio $ 465.946	+ $ 97.849 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	CABAÑA MAR - FINCA PUDUAM	Casa o chalet entero, 2 dormitorios, 2 baños, 170m²	9,8	Precio $ 447.121	+ $ 93.895 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Grateus Luxury Apart & Spa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,3	Precio $ 1.240.260	+ $ 260.455 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Grenouille		9,3	Precio $ 733.913	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	La Fleur		9,3	Precio $ 545.893	+ $ 114.638 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa El Alto	Casa o chalet entero, 2 dormitorios, 2 baños, 70m²	NA	Precio $ 381.199	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Los Cóndores Aparts.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,4	Precio $ 392.090	+ $ 82.339 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	StradivariuS		NA	Precio $ 624.417	+ $ 131.128 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa Sierra	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 95m²	9,5	Precio $ 772.540	+ $ 162.233 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Hotel Blumig		8,8	Precio $ 438.125	+ $ 92.006 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Wiphala Cabaña de Montaña Villa General Belgrano Berna La Cumbrecita Athos Pampa Potrero de Garay Los Reartes	Chalet de montaña entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 120m²	NA	Precio $ 619.090	+ $ 130.009 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa Sierra	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 95m²	9,5	Precio $ 772.540	+ $ 162.233 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Wiphala Cabaña de Montaña Villa General Belgrano Berna La Cumbrecita Athos Pampa Potrero de Garay Los Reartes	Chalet de montaña entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 120m²	NA	Precio $ 619.090	+ $ 130.009 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Nuestro hogar	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 133m²	NA	Precio $ 591.064	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Wairoa Haus	Bungalow entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	8,1	Precio $ 355.404	+ $ 74.635 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Loma Azul	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,0	Precio original $ 1.188.653. Precio actual $ 606.213.	+ $ 127.305 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	"""Estar en las Sierras"" Inmejorable Ubicación"	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	NA	Precio $ 414.138	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Portal de la Virgen	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,4	Precio $ 374.206	+ $ 78.583 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Die Lavendel Chalet	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 113m²	10	Precio $ 486.100	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Rancho Grande Hotel		9,2	Precio $ 453.223	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Posada Pfullendorf - Adults Only		8,8	Precio $ 428.777	+ $ 90.043 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	El Alemán	Casa o chalet entero, 3 dormitorios, 2 baños, 1 cocina, 10m²	10	Precio $ 756.666	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	La Casita General Belgrano	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 140m²	NA	Precio $ 738.322	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Cabañas Mirasoles	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 110m²	8,9	Precio $ 652.338	+ $ 136.991 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Posada Quellen		8,3	Precio $ 343.939	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa del arroyo	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 150m²	9,2	Precio $ 465.946	+ $ 97.849 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	CABAÑA MAR - FINCA PUDUAM	Casa o chalet entero, 2 dormitorios, 2 baños, 170m²	9,8	Precio $ 447.121	+ $ 93.895 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Grateus Luxury Apart & Spa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,3	Precio $ 1.240.260	+ $ 260.455 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Grenouille		9,3	Precio $ 733.913	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	La Fleur		9,3	Precio $ 545.893	+ $ 114.638 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa El Alto	Casa o chalet entero, 2 dormitorios, 2 baños, 70m²	NA	Precio $ 381.199	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Los Cóndores Aparts.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,4	Precio $ 392.090	+ $ 82.339 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	StradivariuS		NA	Precio $ 624.417	+ $ 131.128 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Casa Sierra	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 95m²	9,5	Precio $ 772.540	+ $ 162.233 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Hotel Blumig		8,8	Precio $ 438.125	+ $ 92.006 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Villa General Belgrano	Wiphala Cabaña de Montaña Villa General Belgrano Berna La Cumbrecita Athos Pampa Potrero de Garay Los Reartes	Chalet de montaña entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 120m²	NA	Precio $ 619.090	+ $ 130.009 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Chalets de la paix	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 81m²	9,2	Precio original $ 292.613. Precio actual $ 263.351.	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamentos Patico	Apartamento entero, 1 dormitorio, 1 baño, 36m²	NA	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Jazmines del Río	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,2	Precio $ 263.687	+ $ 55.374 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Aldea del Río	Apartamento entero, 1 baño, 1 cocina, 29m²	8,7	Precio $ 190.489	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	departamentos pama	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 181.667	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamentos Hermoso Atardecer	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,4	Precio $ 171.617	+ $ 36.040 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Belvedere Hotel para Adultos		8,4	Precio $ 229.293	+ $ 22.929 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Hotel America	Apartamento privado, 2 dormitorios, 1 baño, 25m²	7,5	Precio $ 195.781	+ $ 41.114 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Aguas Claras Hosteria		8,2	Precio $ 298.080	+ $ 62.597 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Complejo Belu	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,3	Precio $ 234.937	+ $ 49.337 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamento Centro Calamuchita	Apartamento entero, 1 dormitorio, 1 baño, 45m²	NA	Precio $ 165.664	+ $ 34.789 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Los jilgeros	Apartamento entero, 2 dormitorios, 1 baño, 50m²	NA	Precio $ 171.511	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Residencial Ariand		8,9	Precio $ 190.313	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Montañas Del Sol	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,3	Precio $ 224.707	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamento Pama	Apartamento entero, 3 dormitorios, 1 baño	NA	Precio $ 304.783	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Algarrobos del Mirador	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 30m²	8,9	Precio $ 319.863	+ $ 67.171 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Filipao Aparts	Apartamento entero, 1 dormitorio, 1 baño, 16m²	8,6	Precio $ 134.136	+ $ 28.169 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Hostel Avetaia		8,9	Precio $ 118.659	+ $ 24.918 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Los 2 Algarrobos	Bungalow entero, 2 dormitorios, 1 sala de estar, 1 baño, 50m²	9,6	Precio $ 367.045	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Casa en Calamuchita Disponible a partir del 10 de enero	Casa o chalet entero, 3 dormitorios, 2 baños, 180m²	NA	Precio $ 500.890	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	La Candelaria	Casa o chalet entero, 2 dormitorios, 1 baño, 100m²	10	Precio $ 276.606	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Casa de Vacaciones	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina	10	Precio $ 249.929	+ $ 52.485 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Avetaia Suit		9,1	Precio $ 183.434	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	la Herradura Dptos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	7,4	Precio $ 152.039	+ $ 31.928 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamentos Talamuchita	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	7,7	Precio $ 280.654	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamentos Talamuchita	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	7,7	Precio $ 280.654	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	New Host Hostel		9,3	Precio $ 254.515	+ $ 53.448 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Luna Cautiva Casa de Campo		8,0	Precio $ 183.434	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Santa Rosa de calamuchita	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 70m²	10	Precio $ 298.080	+ $ 62.597 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Montañas Del Sol	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,3	Precio $ 224.707	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Casa de Vacaciones	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina	10	Precio $ 249.929	+ $ 52.485 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	FLOR DE LAVANDA	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 65m²	9,5	Precio original $ 252.222. Precio actual $ 227.000.	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Los Arbolitos Cabañas y Aparts		8,9	Precio $ 253.986	+ $ 53.337 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Campo Huasi	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 50m²	8,0	Precio $ 176.555	+ $ 37.077 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabaña Siete Colores II	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 100m²	9,4	Precio original $ 312.191. Precio actual $ 238.826.	+ $ 50.153 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Aldea del Río	Apartamento entero, 1 baño, 1 cocina, 29m²	8,7	Precio $ 190.489	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	El Refugio de Lali	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 64m²	NA	Precio $ 263.113	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabanas los lirios	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,3	Precio $ 237.935	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Casona con un gran parque, al pié de la montaña	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina	10	Precio $ 409.287	+ $ 7.055 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	El Amanecer	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	8,9	Precio $ 169.677	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	posada del portezuelo		8,7	Precio $ 275.151	+ $ 57.782 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	La Herradura	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,0	Precio $ 247.636	+ $ 52.004 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Altos de Loma Hermosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 cocina, 60m²	NA	Precio $ 240.757	+ $ 50.189 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabaña Hakuna Matata	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 188.884	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Ailec	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 275.151	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Santa Isabel	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño	8,7	Precio $ 252.222	+ $ 25.222 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamentos Patico	Apartamento entero, 1 dormitorio, 1 baño, 36m²	NA	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Posada del Carruaje		8,8	Precio $ 194.899	+ $ 40.929 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Montserrat Guesthouse	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 120m²	9,2	Precio $ 356.374	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Departamento Pama	Apartamento entero, 3 dormitorios, 1 baño	NA	Precio $ 304.783	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	El Zuriaco		8,7	Precio $ 253.139	+ $ 52.789 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Hostería Aldea		NA	Precio $ 184.581	+ $ 38.762 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Casa Santa Faustina	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 77m²	NA	Precio $ 184.283	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Bella Vista Hostel en el centro & cabañas en la montaña		7,9	Precio $ 209.311	+ $ 43.955 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Aldea del Río	Apartamento entero, 1 baño, 1 cocina, 29m²	8,7	Precio $ 190.489	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	La casa de Almirall	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 60m²	9,1	Precio $ 474.636	+ $ 99.674 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Hostel Amarillo - Es un Hotel Abandonado (1947) en remodelación		8,0	Precio $ 171.969	+ $ 36.114 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Rosaditas	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,1	Precio $ 206.363	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Olla Vieja	Apartamento entero, 2 dormitorios, 2 baños	9,6	Precio $ 288.909	+ $ 60.671 de impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Terrazas de Piedra	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 125m²	9,5	Precio $ 522.082	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	departamentos pama	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 181.667	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	La cabaña	Casa o chalet entero, 2 dormitorios, 1 baño, 100m²	NA	Precio $ 402.821	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
Santa Rosa de Calamuchita	Cabañas Simpson	Apartamento privado, 2 dormitorios, 1 baño, 1 cocina, 94m²	9,4	Precio $ 389.798	Incluye impuestos y cargos	13 noches, 2 adultos	Cordoba	2023-2-15	2023-2-28
